,species,lat,long
300,Acacia auriculiformis A.Cunn. ex Benth.,22.527065,88.363314
301,Acacia auriculiformis A.Cunn. ex Benth.,15.230328,73.973083
302,Acacia auriculiformis A.Cunn. ex Benth.,12.875038,80.219126
303,Acacia auriculiformis A.Cunn. ex Benth.,-21.377761,149.310886
304,Acacia auriculiformis A.Cunn. ex Benth.,22.627369,75.792263
305,Acacia auriculiformis A.Cunn. ex Benth.,26.102778,-81.778333
306,Acacia auriculiformis A.Cunn. ex Benth.,-15.472583,145.255798
307,Acacia auriculiformis A.Cunn. ex Benth.,26.105111,-80.270592
308,Acacia auriculiformis A.Cunn. ex Benth.,27.168072,-80.241387
309,Acacia auriculiformis A.Cunn. ex Benth.,26.561787,-80.084069
310,Acacia auriculiformis A.Cunn. ex Benth.,25.92698,-80.355279
311,Acacia auriculiformis A.Cunn. ex Benth.,27.130022,-80.207153
312,Acacia auriculiformis A.Cunn. ex Benth.,27.191138,-80.213538
313,Acacia auriculiformis A.Cunn. ex Benth.,-13.323198,48.185894
314,Acacia auriculiformis A.Cunn. ex Benth.,25.782482,-80.321636
315,Acacia auriculiformis A.Cunn. ex Benth.,-6.210521,39.210361
316,Acacia auriculiformis A.Cunn. ex Benth.,13.065922,77.537306
317,Acacia auriculiformis A.Cunn. ex Benth.,-12.556261,131.177328
318,Acacia auriculiformis A.Cunn. ex Benth.,15.230369,73.973089
319,Acacia auriculiformis A.Cunn. ex Benth.,12.554667,80.085313
320,Acacia auriculiformis A.Cunn. ex Benth.,-21.007103,55.271678
321,Acacia auriculiformis A.Cunn. ex Benth.,-6.332298,39.549957
322,Acacia auriculiformis A.Cunn. ex Benth.,19.979037,76.800368
323,Acacia auriculiformis A.Cunn. ex Benth.,-21.265419,55.346202
324,Acacia auriculiformis A.Cunn. ex Benth.,26.475013,-81.833568
325,Acacia auriculiformis A.Cunn. ex Benth.,26.251953,-81.746601
326,Acacia auriculiformis A.Cunn. ex Benth.,15.569489,73.77145
327,Acacia auriculiformis A.Cunn. ex Benth.,22.386604,113.984057
328,Acacia auriculiformis A.Cunn. ex Benth.,19.188475,72.981109
329,Acacia auriculiformis A.Cunn. ex Benth.,26.10515,-80.270275
330,Acacia auriculiformis A.Cunn. ex Benth.,26.360601,-81.538216
331,Acacia auriculiformis A.Cunn. ex Benth.,3.17338,101.503159
332,Acacia auriculiformis A.Cunn. ex Benth.,26.576913,-82.038579
333,Acacia auriculiformis A.Cunn. ex Benth.,25.977474,-80.250717
334,Acacia auriculiformis A.Cunn. ex Benth.,25.974258,-80.253281
335,Acacia auriculiformis A.Cunn. ex Benth.,13.729592,101.192856
336,Acacia auriculiformis A.Cunn. ex Benth.,1.254325,103.811533
337,Acacia auriculiformis A.Cunn. ex Benth.,26.872822,-80.245392
338,Acacia auriculiformis A.Cunn. ex Benth.,1.300068,103.76095
339,Acacia auriculiformis A.Cunn. ex Benth.,22.814031,120.337767
340,Acacia auriculiformis A.Cunn. ex Benth.,26.896728,-80.11625
341,Acacia auriculiformis A.Cunn. ex Benth.,26.169436,-81.742816
342,Acacia auriculiformis A.Cunn. ex Benth.,26.1695,-81.74288
343,Acacia auriculiformis A.Cunn. ex Benth.,26.654774,-80.165471
344,Acacia auriculiformis A.Cunn. ex Benth.,26.786454,-80.227983
345,Acacia auriculiformis A.Cunn. ex Benth.,26.491583,-81.530844
346,Acacia auriculiformis A.Cunn. ex Benth.,22.315195,114.009606
347,Acacia auriculiformis A.Cunn. ex Benth.,26.135432,-80.355554
348,Acacia auriculiformis A.Cunn. ex Benth.,12.322779,76.917367
349,Acacia auriculiformis A.Cunn. ex Benth.,-21.286401,55.389573
350,Acacia auriculiformis A.Cunn. ex Benth.,-6.293317,39.539856
351,Acacia auriculiformis A.Cunn. ex Benth.,26.052595,-80.363312
352,Acacia auriculiformis A.Cunn. ex Benth.,-19.15937,146.851316
353,Acacia auriculiformis A.Cunn. ex Benth.,17.43107,78.47757
354,Acacia auriculiformis A.Cunn. ex Benth.,26.709799,-81.664102
355,Acacia auriculiformis A.Cunn. ex Benth.,22.408561,113.952194
356,Acacia auriculiformis A.Cunn. ex Benth.,21.456775,109.427927
357,Acacia auriculiformis A.Cunn. ex Benth.,18.371513,-66.108429
358,Acacia auriculiformis A.Cunn. ex Benth.,22.970714,120.222634
359,Acacia auriculiformis A.Cunn. ex Benth.,22.970603,120.222877
360,Acacia auriculiformis A.Cunn. ex Benth.,26.758097,-80.077361
361,Acacia auriculiformis A.Cunn. ex Benth.,22.999399,120.138777
362,Acacia auriculiformis A.Cunn. ex Benth.,22.999493,120.138884
363,Acacia auriculiformis A.Cunn. ex Benth.,17.93306,83.480934
364,Acacia auriculiformis A.Cunn. ex Benth.,26.573808,-80.208655
365,Acacia auriculiformis A.Cunn. ex Benth.,26.375437,-80.105995
366,Acacia auriculiformis A.Cunn. ex Benth.,26.375444,-80.106008
367,Acacia auriculiformis A.Cunn. ex Benth.,26.375822,-80.106273
368,Acacia auriculiformis A.Cunn. ex Benth.,26.375847,-80.106289
369,Acacia auriculiformis A.Cunn. ex Benth.,26.129066,-80.363744
370,Acacia auriculiformis A.Cunn. ex Benth.,26.375979,-80.106047
371,Acacia auriculiformis A.Cunn. ex Benth.,26.375368,-80.106362
372,Acacia auriculiformis A.Cunn. ex Benth.,26.655073,-80.165238
373,Acacia auriculiformis A.Cunn. ex Benth.,26.892101,-80.140919
374,Acacia auriculiformis A.Cunn. ex Benth.,26.668391,-80.167
375,Acacia auriculiformis A.Cunn. ex Benth.,26.375965,-80.105982
376,Acacia auriculiformis A.Cunn. ex Benth.,26.375944,-80.106
377,Acacia auriculiformis A.Cunn. ex Benth.,26.375832,-80.106278
378,Acacia auriculiformis A.Cunn. ex Benth.,26.375461,-80.106081
379,Acacia auriculiformis A.Cunn. ex Benth.,26.375272,-80.106322
380,Acacia auriculiformis A.Cunn. ex Benth.,26.38653,-80.096183
381,Acacia auriculiformis A.Cunn. ex Benth.,26.382155,-80.094483
382,Acacia auriculiformis A.Cunn. ex Benth.,26.375363,-80.106269
